open,close,min,max,volume,timestamp
10372.91000000,10452.26000000,10372.90000000,10503.00000000,8386.42593500,1600761600000
10452.11000000,10451.07000000,10416.00000000,10520.00000000,9044.59422300,1600776000000
10451.06000000,10491.97000000,10447.53000000,10506.22000000,6701.00689200,1600790400000
10491.98000000,10529.61000000,10453.00000000,10572.71000000,6063.01134800,1600804800000
10529.61000000,10476.01000000,10471.72000000,10533.94000000,4307.90786000,1600819200000
10476.00000000,10428.64000000,10380.47000000,10490.84000000,8260.55024600,1600833600000
10428.63000000,10474.45000000,10403.95000000,10496.20000000,7420.46643800,1600848000000
10474.46000000,10453.20000000,10444.41000000,10537.15000000,7867.67203900,1600862400000
10453.02000000,10293.00000000,10255.53000000,10494.72000000,12191.68762000,1600876800000
10293.00000000,10241.46000000,10136.82000000,10324.30000000,11828.28387600,1600891200000
10241.46000000,10301.75000000,10190.93000000,10344.64000000,6410.48384200,1600905600000
10301.75000000,10341.68000000,10271.00000000,10356.47000000,6400.57725400,1600920000000
10341.69000000,10410.01000000,10283.89000000,10440.00000000,9095.03029900,1600934400000
10410.00000000,10545.36000000,10331.93000000,10557.19000000,12484.29187300,1600948800000
10545.07000000,10653.82000000,10540.02000000,10743.59000000,15289.47656700,1600963200000
10653.87000000,10736.32000000,10605.00000000,10795.24000000,7996.75959200,1600977600000
10736.33000000,10667.47000000,10663.14000000,10760.53000000,5979.90124800,1600992000000
10667.47000000,10686.94000000,10614.58000000,10703.12000000,6301.27459800,1601006400000
10686.93000000,10630.00000000,10556.66000000,10686.94000000,12586.24461700,1601020800000
10630.00000000,10647.61000000,10556.24000000,10684.09000000,10319.49862700,1601035200000
10647.62000000,10718.31000000,10625.16000000,10744.18000000,7721.89975400,1601049600000
10718.43000000,10686.67000000,10650.00000000,10754.21000000,5192.29816400,1601064000000
10686.57000000,10704.86000000,10644.68000000,10746.66000000,4122.53045800,1601078400000
10704.85000000,10705.84000000,10687.38000000,10820.94000000,6508.34338000,1601092800000
10705.84000000,10709.94000000,10661.70000000,10728.77000000,4877.53340200,1601107200000
10709.93000000,10721.00000000,10664.97000000,10742.02000000,4926.31044700,1601121600000
10721.00000000,10718.55000000,10682.78000000,10774.45000000,4611.12653900,1601136000000
10718.54000000,10728.60000000,10701.18000000,10751.12000000,3374.99243300,1601150400000
10728.59000000,10781.20000000,10720.02000000,10799.00000000,4979.98007900,1601164800000
10781.20000000,10671.28000000,10620.00000000,10794.99000000,5712.46777200,1601179200000
10671.28000000,10623.50000000,10608.67000000,10678.00000000,4665.59923700,1601193600000
10623.62000000,10754.82000000,10594.82000000,10766.41000000,6597.61515300,1601208000000
10754.82000000,10732.00000000,10700.73000000,10777.00000000,5215.07682400,1601222400000
10732.01000000,10774.25000000,10704.45000000,10784.61000000,3378.74418800,1601236800000
10774.26000000,10885.14000000,10774.26000000,10950.00000000,10049.12879400,1601251200000
10885.21000000,10854.00000000,10836.00000000,10916.60000000,7636.93302900,1601265600000
10854.00000000,10877.91000000,10830.00000000,10902.49000000,8228.49529200,1601280000000
10877.91000000,10901.90000000,10837.12000000,10941.99000000,10187.57643300,1601294400000
10901.89000000,10869.00000000,10836.08000000,10918.57000000,6321.84084100,1601308800000
10868.63000000,10696.12000000,10626.00000000,10888.59000000,7671.27734500,1601323200000
10696.11000000,10689.94000000,10656.82000000,10732.02000000,6292.95463800,1601337600000
10689.94000000,10726.99000000,10668.26000000,10747.88000000,5554.57875700,1601352000000
10727.00000000,10758.92000000,10707.00000000,10797.00000000,7225.32412500,1601366400000
10758.91000000,10725.94000000,10711.48000000,10790.98000000,7693.28121500,1601380800000
10725.94000000,10737.49000000,10635.87000000,10766.00000000,9144.45419900,1601395200000
10738.98000000,10840.48000000,10738.97000000,10867.54000000,5964.30546500,1601409600000
10840.58000000,10742.08000000,10737.01000000,10849.34000000,5872.21919600,1601424000000
10742.23000000,10706.68000000,10675.29000000,10765.78000000,6914.37860800,1601438400000
10706.56000000,10681.00000000,10665.13000000,10730.00000000,6663.84472500,1601452800000
10680.53000000,10777.39000000,10670.00000000,10793.80000000,7552.44559000,1601467200000
10777.39000000,10706.48000000,10681.73000000,10799.00000000,8115.89514600,1601481600000
10706.48000000,10776.59000000,10685.62000000,10785.00000000,4477.24405700,1601496000000
10776.59000000,10798.18000000,10776.59000000,10857.47000000,5940.77988200,1601510400000
10798.38000000,10824.75000000,10790.85000000,10844.71000000,5262.18762500,1601524800000
10824.75000000,10903.16000000,10811.52000000,10920.00000000,10727.18046300,1601539200000
10903.16000000,10716.23000000,10712.00000000,10908.23000000,10200.05214200,1601553600000
10716.23000000,10617.74000000,10437.00000000,10716.23000000,23365.47556600,1601568000000
10617.74000000,10619.13000000,10567.37000000,10634.98000000,5370.65721500,1601582400000
10619.13000000,10649.06000000,10584.00000000,10654.83000000,4913.31847300,1601596800000
10649.06000000,10490.88000000,10385.02000000,10664.64000000,13012.91076200,1601611200000
10490.88000000,10436.63000000,10374.00000000,10495.00000000,10230.65246800,1601625600000
10436.63000000,10512.74000000,10431.28000000,10600.00000000,10529.67978000,1601640000000
10512.74000000,10515.04000000,10492.00000000,10563.00000000,6492.97217900,1601654400000
10515.04000000,10570.40000000,10463.02000000,10580.00000000,4950.86004300,1601668800000
10570.40000000,10552.24000000,10521.88000000,10576.87000000,3205.06008000,1601683200000
10552.24000000,10527.75000000,10496.46000000,10563.24000000,3599.40363700,1601697600000
10527.75000000,10536.65000000,10498.97000000,10564.00000000,4140.59719900,1601712000000
10536.65000000,10541.98000000,10517.87000000,10553.83000000,3483.35426100,1601726400000
10541.97000000,10582.62000000,10535.04000000,10603.56000000,4948.82890200,1601740800000
10582.57000000,10542.06000000,10530.00000000,10588.43000000,2920.97726200,1601755200000
10542.07000000,10545.49000000,10517.87000000,10559.73000000,3215.39514900,1601769600000
10545.48000000,10612.83000000,10544.40000000,10637.35000000,3828.61585700,1601784000000
10612.83000000,10600.75000000,10570.47000000,10625.00000000,3780.15654100,1601798400000
10600.75000000,10591.45000000,10575.00000000,10622.45000000,3236.36454700,1601812800000
10591.45000000,10673.26000000,10581.26000000,10696.87000000,5561.53527400,1601827200000
10673.26000000,10666.63000000,10637.33000000,10690.75000000,3589.93422700,1601841600000
10666.62000000,10665.88000000,10655.64000000,10741.63000000,4671.26413900,1601856000000
10665.88000000,10686.31000000,10615.64000000,10695.81000000,5748.60097700,1601870400000
10686.31000000,10666.53000000,10658.95000000,10696.67000000,5552.68477700,1601884800000
10666.53000000,10726.02000000,10654.96000000,10777.37000000,7794.04893700,1601899200000
10726.01000000,10730.78000000,10680.00000000,10745.30000000,5584.96035500,1601913600000
10730.78000000,10792.21000000,10727.80000000,10798.00000000,4674.20246800,1601928000000
10792.20000000,10765.29000000,10738.08000000,10800.00000000,5199.39206100,1601942400000
10765.30000000,10711.15000000,10705.27000000,10784.02000000,7514.98072600,1601956800000
10711.15000000,10697.33000000,10650.46000000,10754.71000000,7678.42502600,1601971200000
10697.19000000,10735.01000000,10621.00000000,10760.00000000,10236.97328400,1601985600000
10735.01000000,10571.36000000,10537.99000000,10751.23000000,11457.15834300,1602000000000
10571.35000000,10599.66000000,10525.00000000,10615.24000000,6587.81103100,1602014400000
10599.65000000,10575.51000000,10546.17000000,10606.45000000,5320.94659300,1602028800000
10575.51000000,10618.69000000,10570.60000000,10630.00000000,5606.15817300,1602043200000
10618.69000000,10600.41000000,10569.99000000,10627.88000000,5723.86591800,1602057600000
10600.41000000,10629.60000000,10592.00000000,10649.37000000,7530.66234500,1602072000000
10629.70000000,10650.34000000,10601.00000000,10681.87000000,5642.76048600,1602086400000
10650.90000000,10666.39000000,10641.00000000,10673.59000000,2987.59676400,1602100800000
10666.40000000,10639.80000000,10616.00000000,10670.89000000,3499.77666500,1602115200000
10639.80000000,10592.21000000,10563.01000000,10645.09000000,6005.75088900,1602129600000
10592.22000000,10606.17000000,10530.41000000,10630.18000000,6919.37566700,1602144000000
10606.17000000,10896.96000000,10593.51000000,10935.00000000,21365.83522900,1602158400000
10896.96000000,10878.83000000,10842.65000000,10945.00000000,9036.03548800,1602172800000
10878.82000000,10925.57000000,10860.00000000,10950.00000000,5132.91763400,1602187200000
10925.44000000,10887.19000000,10861.00000000,10940.85000000,4472.38773700,1602201600000
10887.18000000,10894.00000000,10829.00000000,10902.74000000,5055.18277700,1602216000000
10893.99000000,11050.43000000,10864.05000000,11100.00000000,12543.27310100,1602230400000
11050.44000000,11086.58000000,11035.86000000,11104.64000000,14404.30393800,1602244800000
11086.15000000,11034.28000000,11012.19000000,11100.00000000,6913.56689600,1602259200000
11034.28000000,11050.64000000,11015.00000000,11092.76000000,4851.35878800,1602273600000
11050.64000000,11412.96000000,11050.51000000,11491.00000000,13610.00575500,1602288000000
11412.96000000,11381.30000000,11266.00000000,11424.32000000,6632.41299200,1602302400000
11381.35000000,11317.46000000,11215.00000000,11394.33000000,7284.55157700,1602316800000
11317.47000000,11349.20000000,11284.63000000,11413.66000000,7446.86384400,1602331200000
11349.20000000,11351.09000000,11308.05000000,11374.39000000,4274.56025600,1602345600000
11351.09000000,11293.22000000,11262.25000000,11376.47000000,4399.64251900,1602360000000
11293.22000000,11332.00000000,11270.70000000,11395.80000000,4198.95540700,1602374400000
11332.01000000,11350.01000000,11301.00000000,11373.97000000,3295.76922100,1602388800000
11350.01000000,11372.50000000,11327.05000000,11410.00000000,5300.70836200,1602403200000
11372.51000000,11405.47000000,11336.17000000,11445.00000000,5761.17712900,1602417600000
11405.46000000,11334.02000000,11315.01000000,11430.00000000,5360.32094400,1602432000000
11334.03000000,11369.02000000,11221.00000000,11395.32000000,5126.92027600,1602446400000
11369.02000000,11385.00000000,11345.56000000,11410.30000000,4644.88014600,1602460800000
11385.01000000,11379.34000000,11330.40000000,11413.90000000,5974.73393200,1602475200000
11379.34000000,11244.41000000,11172.00000000,11393.83000000,9724.88328900,1602489600000
11244.41000000,11549.38000000,11236.13000000,11590.00000000,15210.91073700,1602504000000
11549.39000000,11546.93000000,11526.89000000,11579.64000000,7574.08204200,1602518400000
11546.93000000,11528.25000000,11477.00000000,11720.01000000,9695.79356400,1602532800000
11528.24000000,11458.24000000,11413.00000000,11544.87000000,7140.68970600,1602547200000
11458.24000000,11452.00000000,11426.49000000,11520.00000000,4939.21199800,1602561600000
11452.21000000,11486.36000000,11370.55000000,11557.00000000,8053.00672500,1602576000000
11486.37000000,11385.15000000,11300.00000000,11507.20000000,11194.58360300,1602590400000
11385.15000000,11387.83000000,11340.78000000,11435.26000000,6981.54256300,1602604800000
11387.83000000,11420.56000000,11386.26000000,11460.16000000,3896.24911400,1602619200000
11420.57000000,11390.00000000,11390.00000000,11486.96000000,4126.52311900,1602633600000
11390.00000000,11415.04000000,11361.00000000,11427.62000000,5492.67310900,1602648000000
11415.03000000,11362.92000000,11357.00000000,11448.00000000,6276.57311800,1602662400000
11362.93000000,11320.76000000,11280.00000000,11547.98000000,13351.28494200,1602676800000
11320.76000000,11342.25000000,11287.01000000,11369.79000000,7837.20042800,1602691200000
11342.25000000,11417.89000000,11336.93000000,11434.47000000,4330.85129900,1602705600000
11417.89000000,11378.96000000,11354.46000000,11427.98000000,4328.08197700,1602720000000
11378.96000000,11396.83000000,11366.30000000,11422.93000000,5226.18492600,1602734400000
11396.82000000,11315.37000000,11250.83000000,11403.83000000,9705.98366200,1602748800000
11315.38000000,11398.22000000,11275.01000000,11416.15000000,9317.51870200,1602763200000
11398.60000000,11520.93000000,11363.37000000,11535.00000000,11112.81122800,1602777600000
11520.93000000,11505.12000000,11400.86000000,11617.34000000,9070.13718400,1602792000000
11505.13000000,11507.97000000,11470.00000000,11541.15000000,4320.83425100,1602806400000
11507.97000000,11305.87000000,11200.00000000,11507.97000000,17084.87269400,1602820800000
11305.87000000,11369.34000000,11212.00000000,11397.18000000,10724.88912600,1602835200000
11369.27000000,11331.19000000,11281.65000000,11394.69000000,7118.29591100,1602849600000
11331.19000000,11308.11000000,11299.87000000,11367.91000000,5292.07151600,1602864000000
11308.23000000,11319.32000000,11273.75000000,11349.00000000,4256.78600400,1602878400000
11319.24000000,11363.01000000,11272.48000000,11363.26000000,3863.79557300,1602892800000
11363.00000000,11344.98000000,11334.61000000,11379.92000000,2647.55149500,1602907200000
11344.99000000,11343.13000000,11308.63000000,11358.88000000,3658.00937700,1602921600000
11343.29000000,11337.54000000,11255.00000000,11402.42000000,6456.07278700,1602936000000
11337.54000000,11342.21000000,11300.00000000,11360.00000000,3215.97578700,1602950400000
11342.21000000,11360.20000000,11325.00000000,11373.18000000,2527.51022200,1602964800000
11360.31000000,11368.02000000,11346.22000000,11398.00000000,3109.80000400,1602979200000
11368.02000000,11455.40000000,11366.87000000,11464.99000000,4133.08067500,1602993600000
11455.40000000,11420.62000000,11398.41000000,11477.96000000,3767.88569800,1603008000000
11420.62000000,11446.68000000,11407.61000000,11482.24000000,5024.66059800,1603022400000
11447.05000000,11432.24000000,11429.88000000,11478.47000000,3461.61090500,1603036800000
11432.23000000,11503.14000000,11413.96000000,11505.00000000,3787.00331100,1603051200000
11503.14000000,11416.71000000,11407.96000000,11535.00000000,5106.70270600,1603065600000
11416.25000000,11462.39000000,11407.96000000,11467.10000000,4137.00863000,1603080000000
11462.39000000,11477.00000000,11447.23000000,11532.01000000,5876.87236100,1603094400000
11477.00000000,11800.00000000,11472.46000000,11820.00000000,17333.67006100,1603108800000
11800.00000000,11689.99000000,11661.61000000,11823.99000000,9561.96210200,1603123200000
11689.98000000,11751.47000000,11660.47000000,11775.00000000,5398.31883200,1603137600000
11751.46000000,11741.00000000,11677.59000000,11765.96000000,4245.86535100,1603152000000
11741.00000000,11735.46000000,11707.01000000,11849.00000000,7719.01424200,1603166400000
11735.45000000,11778.86000000,11702.13000000,11934.00000000,12994.05057700,1603180800000
11778.85000000,11926.40000000,11765.00000000,11985.98000000,16155.66167600,1603195200000
11926.02000000,11912.35000000,11881.00000000,12038.38000000,14264.70053000,1603209600000
11912.42000000,11909.99000000,11855.00000000,11961.16000000,6755.45828700,1603224000000
11910.00000000,12182.31000000,11886.95000000,12240.00000000,15908.98884000,1603238400000
12182.30000000,12198.15000000,12122.63000000,12295.00000000,13283.94088500,1603252800000
12198.14000000,12335.00000000,12129.72000000,12379.00000000,11600.22846300,1603267200000
12334.36000000,12735.00000000,12275.58000000,12840.00000000,27679.56735600,1603281600000
12735.00000000,12680.75000000,12617.48000000,12899.99000000,19698.40753600,1603296000000
12680.74000000,12780.96000000,12640.27000000,13217.68000000,26413.32368700,1603310400000
12780.75000000,12718.26000000,12684.30000000,12940.00000000,9908.13355200,1603324800000
12718.26000000,12751.55000000,12678.08000000,12823.67000000,7924.82658800,1603339200000
12751.54000000,12967.01000000,12700.00000000,13024.52000000,13488.04998800,1603353600000
12967.01000000,12930.00000000,12801.00000000,12975.58000000,11954.26793200,1603368000000
12930.00000000,13072.48000000,12915.22000000,13150.00000000,14717.15100800,1603382400000
13072.47000000,12968.52000000,12915.00000000,13185.00000000,12046.39507600,1603396800000
12968.84000000,12960.01000000,12831.13000000,13002.33000000,8306.58046000,1603411200000
12960.02000000,12883.62000000,12862.82000000,12990.00000000,7215.94483400,1603425600000
12883.61000000,12968.96000000,12851.11000000,13027.69000000,9699.78909300,1603440000000
12968.96000000,12921.09000000,12890.85000000,13012.06000000,7974.16020900,1603454400000
12921.10000000,12918.99000000,12720.08000000,12950.72000000,11293.39012100,1603468800000
12919.02000000,12923.07000000,12868.01000000,12974.00000000,5897.13512400,1603483200000
12923.06000000,12967.74000000,12870.00000000,13011.16000000,5087.07634200,1603497600000
12967.74000000,12924.79000000,12914.17000000,13000.00000000,4415.40945900,1603512000000
12924.79000000,12990.90000000,12906.42000000,12999.00000000,5175.79169300,1603526400000
12990.90000000,13100.00000000,12930.00000000,13166.73000000,10976.01120500,1603540800000
13100.00000000,13118.24000000,13025.42000000,13144.51000000,6289.48699800,1603555200000
13118.24000000,13111.73000000,13031.46000000,13129.00000000,4008.43337300,1603569600000
13111.73000000,13295.50000000,13067.39000000,13350.00000000,7520.68220500,1603584000000
13295.50000000,13027.24000000,12888.00000000,13343.20000000,11890.14274000,1603598400000
13027.24000000,12951.73000000,12895.09000000,13027.93000000,6617.55165300,1603612800000
12951.73000000,12940.74000000,12932.00000000,13016.18000000,4331.59827500,1603627200000
12940.51000000,13042.16000000,12910.54000000,13046.51000000,4585.45222900,1603641600000
13042.17000000,13028.83000000,12981.20000000,13047.80000000,3536.15240200,1603656000000
13029.64000000,13094.53000000,12971.00000000,13131.96000000,5501.71733700,1603670400000
13094.33000000,13037.08000000,13010.00000000,13151.51000000,6304.80235300,1603684800000
13037.08000000,13145.00000000,12930.00000000,13180.00000000,8862.33171600,1603699200000
13145.01000000,12978.41000000,12900.00000000,13238.81000000,16523.00383500,1603713600000
12978.40000000,13004.50000000,12765.00000000,13043.01000000,18274.16711400,1603728000000
13004.49000000,13052.19000000,12983.26000000,13086.42000000,5485.65063100,1603742400000
13052.15000000,13083.24000000,13019.87000000,13129.19000000,5543.51535300,1603756800000
13083.24000000,13144.58000000,13061.01000000,13160.00000000,6706.31285000,1603771200000
13144.59000000,13449.80000000,13084.72000000,13497.00000000,18873.72954400,1603785600000
13449.80000000,13609.24000000,13320.27000000,13631.00000000,18478.60156900,1603800000000
13609.24000000,13656.89000000,13500.00000000,13745.00000000,19134.45681400,1603814400000
13656.90000000,13636.17000000,13569.28000000,13789.29000000,12059.93786600,1603828800000
13636.16000000,13779.99000000,13601.00000000,13859.48000000,12010.28524200,1603843200000
13780.00000000,13664.37000000,13506.00000000,13825.00000000,12194.34587400,1603857600000
13664.36000000,13318.33000000,13306.01000000,13705.59000000,17652.18898600,1603872000000
13318.33000000,13221.26000000,12888.00000000,13374.87000000,30316.03236900,1603886400000
13221.26000000,13165.31000000,13000.01000000,13255.00000000,15038.46709900,1603900800000
13165.32000000,13266.40000000,13100.00000000,13307.35000000,7229.24165600,1603915200000
13266.40000000,13280.99000000,13167.00000000,13308.54000000,7957.90045900,1603929600000
13280.98000000,13138.87000000,13120.88000000,13326.39000000,9893.91784200,1603944000000
13138.87000000,13052.06000000,13041.18000000,13208.77000000,10808.99524400,1603958400000
13051.68000000,13436.95000000,12920.77000000,13481.56000000,20908.41270500,1603972800000
13436.94000000,13492.51000000,13395.99000000,13642.91000000,16523.48487400,1603987200000
13492.50000000,13455.70000000,13380.50000000,13549.91000000,8779.89100800,1604001600000
13455.69000000,13432.34000000,13285.00000000,13669.98000000,12677.85726300,1604016000000
13432.34000000,13218.96000000,13115.00000000,13497.74000000,15179.62070100,1604030400000
13218.96000000,13347.79000000,13147.66000000,13369.47000000,12134.20715400,1604044800000
13347.80000000,13549.98000000,13221.35000000,13550.00000000,13340.40400600,1604059200000
13549.60000000,13536.44000000,13462.41000000,13582.00000000,9207.04492000,1604073600000
13536.44000000,13560.10000000,13466.00000000,13666.66000000,8118.64483700,1604088000000
13560.10000000,13491.54000000,13411.50000000,13740.00000000,9254.02904200,1604102400000
13491.55000000,13576.14000000,13452.50000000,13613.87000000,4565.05753500,1604116800000
13576.14000000,13940.00000000,13572.40000000,14100.00000000,30443.31545600,1604131200000
13940.00000000,13852.02000000,13730.00000000,13941.21000000,10328.80556200,1604145600000
13852.01000000,13781.87000000,13675.13000000,13883.55000000,7321.05302000,1604160000000
13781.87000000,13791.00000000,13745.39000000,13890.00000000,5426.97790000,1604174400000
13791.00000000,13690.01000000,13641.00000000,13895.00000000,6550.68734400,1604188800000
13690.01000000,13792.51000000,13603.00000000,13809.16000000,5060.05532800,1604203200000
13792.51000000,13696.58000000,13655.01000000,13812.00000000,5899.80047500,1604217600000
13696.58000000,13800.01000000,13668.09000000,13860.00000000,7876.10574600,1604232000000
13800.00000000,13789.88000000,13761.87000000,13833.26000000,4124.99444800,1604246400000
13789.79000000,13761.50000000,13639.55000000,13864.00000000,6774.00518500,1604260800000
13761.49000000,13697.54000000,13648.09000000,13830.00000000,7524.20595100,1604275200000
13697.54000000,13740.99000000,13640.00000000,13759.26000000,5400.96896100,1604289600000
13740.99000000,13402.18000000,13357.42000000,13741.00000000,18852.42787900,1604304000000
13402.18000000,13499.00000000,13195.05000000,13541.85000000,18114.79503200,1604318400000
13498.60000000,13553.65000000,13447.81000000,13555.41000000,7347.23747800,1604332800000
13553.65000000,13549.37000000,13534.15000000,13700.00000000,7326.78660700,1604347200000
13549.63000000,13391.96000000,13310.00000000,13642.00000000,11269.78955500,1604361600000
13391.95000000,13444.30000000,13284.99000000,13454.01000000,12737.84019800,1604376000000
13443.30000000,13532.14000000,13404.45000000,13604.00000000,12169.54528600,1604390400000
13532.15000000,13710.38000000,13471.00000000,13798.00000000,15299.08602200,1604404800000
13710.39000000,13721.27000000,13680.34000000,13780.00000000,7363.54459000,1604419200000
13721.27000000,14023.53000000,13650.00000000,14066.11000000,15275.82513600,1604433600000
14023.53000000,13897.51000000,13700.00000000,14044.55000000,17775.88870100,1604448000000
13897.51000000,13600.46000000,13525.00000000,13928.26000000,13799.93738800,1604462400000
13600.46000000,13720.99000000,13569.51000000,13756.97000000,11396.92311100,1604476800000
13721.00000000,13911.47000000,13701.00000000,13925.00000000,12790.36265500,1604491200000
13911.47000000,14102.26000000,13881.05000000,14259.00000000,24742.20086400,1604505600000
14102.26000000,14144.01000000,13931.64000000,14250.00000000,12511.67554300,1604520000000
14144.01000000,14311.29000000,14093.56000000,14372.73000000,13521.08905600,1604534400000
14311.09000000,14475.87000000,14250.00000000,14508.25000000,16486.48220300,1604548800000
14476.18000000,14717.60000000,14337.45000000,14740.00000000,22927.79470400,1604563200000
14717.61000000,15080.26000000,14600.00000000,15148.00000000,35489.51678700,1604577600000
15080.25000000,15120.88000000,14550.00000000,15300.00000000,30549.03064700,1604592000000
15120.89000000,15590.02000000,14992.12000000,15750.00000000,24767.60927600,1604606400000
15590.02000000,15430.48000000,15388.00000000,15960.00000000,32056.27204000,1604620800000
15431.23000000,15733.30000000,15419.32000000,15783.62000000,17260.46076200,1604635200000
15731.56000000,15572.36000000,15274.05000000,15739.00000000,23417.54448300,1604649600000
15572.35000000,15411.27000000,15350.00000000,15710.00000000,23800.26718800,1604664000000
15410.42000000,15435.99000000,15398.01000000,15560.00000000,11001.57092900,1604678400000
15436.00000000,15579.92000000,15166.00000000,15675.00000000,15082.08229300,1604692800000
15579.93000000,15545.20000000,15489.97000000,15753.52000000,13076.75217700,1604707200000
15545.20000000,15444.41000000,15415.00000000,15617.49000000,6651.45658000,1604721600000
15444.33000000,15515.95000000,15388.03000000,15583.15000000,7889.09021400,1604736000000
15515.95000000,15337.91000000,15170.00000000,15550.00000000,16870.14713500,1604750400000
15338.47000000,14643.52000000,14560.00000000,15410.00000000,33823.67402600,1604764800000
14643.52000000,14818.30000000,14344.22000000,14949.00000000,23120.08642100,1604779200000
14818.30000000,14957.41000000,14703.88000000,15120.00000000,11483.23805100,1604793600000
14957.42000000,14931.53000000,14906.16000000,15092.18000000,6046.78623800,1604808000000
14931.71000000,15171.00000000,14848.00000000,15192.50000000,9576.13481000,1604822400000
15171.11000000,15353.48000000,15106.01000000,15443.00000000,13590.11990700,1604836800000
15353.49000000,15339.47000000,15239.08000000,15650.00000000,16411.92896100,1604851200000
15339.48000000,15475.10000000,15250.00000000,15534.88000000,8438.97060700,1604865600000
15475.10000000,15434.08000000,15374.26000000,15595.00000000,8408.02461900,1604880000000
15434.08000000,15303.26000000,15282.35000000,15491.37000000,9963.35643200,1604894400000
15303.27000000,15802.39000000,15140.00000000,15840.00000000,19135.64447500,1604908800000
15802.40000000,15000.96000000,14940.54000000,15808.40000000,38441.72476900,1604923200000
15000.96000000,15360.00000000,14805.54000000,15449.84000000,22208.64614200,1604937600000
15360.00000000,15328.41000000,15211.22000000,15492.67000000,10818.93769700,1604952000000
15328.41000000,15334.91000000,15182.06000000,15429.00000000,9449.80937800,1604966400000
15334.91000000,15274.74000000,15247.21000000,15441.18000000,8837.25343500,1604980800000
15274.75000000,15279.24000000,15155.00000000,15460.00000000,12428.70919100,1604995200000
15279.24000000,15167.49000000,15072.46000000,15393.65000000,14867.08826100,1605009600000
15167.12000000,15297.94000000,15111.20000000,15342.00000000,9298.82146700,1605024000000
15297.94000000,15297.21000000,15260.17000000,15394.00000000,6800.23787400,1605038400000
15297.21000000,15401.90000000,15272.68000000,15499.58000000,11252.09714200,1605052800000
15401.90000000,15400.51000000,15322.02000000,15441.37000000,5830.86599600,1605067200000
15400.50000000,15574.48000000,15363.37000000,15680.00000000,13706.74588700,1605081600000
15574.48000000,15667.27000000,15477.00000000,15718.91000000,13545.82697100,1605096000000
15667.50000000,15807.58000000,15639.21000000,15965.00000000,22805.04930000,1605110400000
15807.58000000,15684.24000000,15576.04000000,15886.00000000,11329.16116200,1605124800000
15684.25000000,15628.14000000,15440.64000000,15711.77000000,11628.02169300,1605139200000
15628.14000000,15862.75000000,15591.54000000,15945.00000000,10308.73332100,1605153600000
15862.75000000,15762.55000000,15600.00000000,16160.89000000,27118.66019600,1605168000000
15762.55000000,16125.01000000,15747.14000000,16144.50000000,20899.41838600,1605182400000
16125.00000000,16063.81000000,15882.00000000,16199.00000000,17553.51077900,1605196800000
16063.81000000,16291.86000000,16030.65000000,16340.70000000,14688.01221700,1605211200000
16291.85000000,16432.99000000,16263.06000000,16473.39000000,14133.51877400,1605225600000
16432.99000000,16253.30000000,16172.41000000,16480.00000000,11913.35505900,1605240000000
16253.31000000,16225.00000000,16070.17000000,16357.86000000,15331.23984700,1605254400000
16225.00000000,16100.17000000,16066.09000000,16310.00000000,13175.26039600,1605268800000
16100.16000000,16282.00000000,15952.35000000,16297.04000000,14176.44808700,1605283200000
16282.00000000,16320.70000000,16178.00000000,16355.00000000,6962.05885100,1605297600000
16320.04000000,16178.62000000,16141.00000000,16326.99000000,7099.40948800,1605312000000
16178.63000000,16089.00000000,16023.00000000,16204.77000000,8159.88848800,1605326400000
16088.99000000,15925.44000000,15750.00000000,16132.37000000,16312.20024500,1605340800000
15925.43000000,15951.92000000,15832.13000000,16055.00000000,8996.65210000,1605355200000
15951.92000000,15881.33000000,15670.00000000,16026.29000000,12340.75552500,1605369600000
15881.32000000,16070.45000000,15853.85000000,16140.99000000,6207.44133300,1605384000000
16069.56000000,15929.47000000,15868.31000000,16105.66000000,6745.45013300,1605398400000
15929.48000000,16030.90000000,15883.01000000,16099.00000000,5193.25404500,1605412800000
16030.90000000,15953.72000000,15939.24000000,16180.00000000,8770.16466500,1605427200000
15953.73000000,16027.19000000,15923.00000000,16110.02000000,7140.25089100,1605441600000
16027.19000000,15855.29000000,15850.00000000,16064.59000000,8833.11360200,1605456000000
15855.29000000,15957.00000000,15774.72000000,16010.00000000,6914.60817700,1605470400000
15957.00000000,16006.50000000,15864.00000000,16048.55000000,7197.43062400,1605484800000
16006.50000000,16235.71000000,15980.88000000,16291.99000000,11891.24413200,1605499200000
16235.71000000,16235.68000000,16164.55000000,16390.00000000,13252.01562600,1605513600000
16235.67000000,16450.00000000,16235.20000000,16469.00000000,13144.10422000,1605528000000
16450.00000000,16779.01000000,16434.89000000,16847.80000000,23460.90848900,1605542400000
16778.93000000,16713.57000000,16578.00000000,16880.00000000,12354.97283300,1605556800000
16713.08000000,16573.58000000,16570.00000000,16830.00000000,9790.10922100,1605571200000
16573.57000000,16750.00000000,16538.00000000,16774.99000000,9436.18069800,1605585600000
16750.00000000,16995.06000000,16633.37000000,17000.00000000,17356.23189200,1605600000000
16994.11000000,17322.19000000,16920.00000000,17373.00000000,27566.28289900,1605614400000
17321.55000000,17685.22000000,17231.53000000,17858.82000000,39141.60754100,1605628800000
17685.23000000,17659.38000000,17456.52000000,17723.28000000,11930.99085100,1605643200000
17659.38000000,18030.71000000,17601.00000000,18067.21000000,17234.58570500,1605657600000
